bookID	authors	average_rating	isbn	isbn13	language_code	num_pages	ratings_count	text_reviews_count	publication_date	publisher	genero	title_book	series	title	SerieChave
25781	Michael Swanwick	3,69	380972336	9,78038E+12	eng	424	2530	182	28/02/2012	Avon Books	Fantasia	The Iron Dragon's Daughter	NULL	The Iron Dragon's Daughter	NULL
25789	Miyamoto Musashi	4,07	1590302486	9,78159E+12	eng	166	926	74	11/01/2005	Shambhala	Biografia/Autobiografia	The Book of Five Rings	NULL	The Book of Five Rings	NULL
25790	Alan  Lee	4,27	618640142	9,78062E+12	eng	192	9853	72	19/10/2005	Houghton Mifflin Harcourt	Fantasia	The Lord of the Rings Sketchbook	NULL	The Lord of the Rings Sketchbook	NULL
25794	K?ji Suzuki	3,67	1932234292	9,78193E+12	eng	216	866	37	12/12/2006	Vertical	NULL	Birthday	Ring  	Birthday (Ring  #4)	Ring  #4
25802	Lauren Willig	3,91	525949771	9,78053E+12	eng	400	8615	499	01/12/2006	Dutton Books	Romance	The Deception of the Emerald Ring	Pink Carnation  	The Deception of the Emerald Ring (Pink Carnation  #3)	Pink Carnation  #3
25803	Satoru Kannagi	4,04	1569708843	9,78157E+12	en-US	250	352	12	26/10/2006	Digital Manga Publishing	Mangá	Only the Ring Finger Knows: The Ring Finger Falls Silent	Only the Ring Finger Knows 	Only the Ring Finger Knows: The Ring Finger Falls Silent (Only the Ring Finger Knows #3)	Only the Ring Finger Knows #3
25804	Satoru Kannagi	3,94	1569708851	9,78157E+12	eng	242	529	17	05/07/2006	Digital Manga Publishing	Romance	Only the Ring Finger Knows: The Left Hand Dreams of Him	Only the Ring Finger Knows  	Only the Ring Finger Knows: The Left Hand Dreams of Him (Only the Ring Finger Knows  #2)	Only the Ring Finger Knows  #2
25806	Marthe Le Van	4,23	1579905080	9,78158E+12	eng	416	82	9	01/08/2004	Lark Books	NULL	1000 Rings: Inspiring Adornments for the Hand	NULL	1000 Rings: Inspiring Adornments for the Hand	NULL
25807	James M. Cain	3,8	752861743	9,78075E+12	eng	116	23157	1287	09/09/2010	Orion	Romance	The Postman Always Rings Twice	NULL	The Postman Always Rings Twice	NULL
25809	Laura Godwin	3,44	078685510X	9,78079E+12	en-US	32	17	2	20/02/2006	Disney-Hyperion	Ficção	The Ring Bearer	NULL	The Ring Bearer	NULL
25810	Rich Wulf	3,78	1594720355	9,78159E+12	eng	318	169	6	06/06/2005	Alderac Entertainment Group	Fantasia	Legend of the Five Rings RPG	NULL	Legend of the Five Rings RPG	NULL
25811	Gregory Bassham	4,28	812695453	9,78081E+12	eng	240	4913	40	04/08/2003	Open Court	Fantasia	The Lord of the Rings and Philosophy: One Book to Rule Them All	NULL	The Lord of the Rings and Philosophy: One Book to Rule Them All	NULL
25812	Diane Haeger	3,7	1400051738	9,7814E+12	eng	371	1070	70	05/04/2005	Broadway Books	Romance	The Ruby Ring	NULL	The Ruby Ring	NULL
25814	Satoru Kannagi	3,99	1569709041	9,78157E+12	eng	210	925	37	28/03/2006	Digital Manga Publishing	Jovem Adulto	Only the Ring Finger Knows: The Lonely Ring Finger	Only the Ring Finger Knows  	Only the Ring Finger Knows: The Lonely Ring Finger (Only the Ring Finger Knows  #1)	Only the Ring Finger Knows  #1
25815	W.G. Sebald	4,26	99448920	9,7801E+12	eng	304	419	50	01/07/1995	Vintage	Jovem Adulto	The Rings of Saturn	NULL	The Rings of Saturn	NULL
25816	Satoru Kannagi	4,1	1569709807	9,78157E+12	eng	208	3299	57	01/08/2004	Digital Manga Publishing	NULL	Only the Ring Finger Knows	NULL	Only the Ring Finger Knows	NULL
25817	Misao Inagaki	3,63	1593070543	9,78159E+12	eng	304	389	32	25/11/2003	Dark Horse Manga	Policial/Mistério	The Ring  Volume 1	NULL	The Ring  Volume 1	NULL
25841	Andrew      Hunt	0	340774770	9,78034E+12	eng	128	0	0	01/04/2000	Hodder & Stoughton Educational Division	História	The Road To War  1933 39	NULL	The Road To War  1933 39	NULL
25849	Kazuo Umezu	3,79	1421507226	9,78142E+12	en-US	190	1535	107	08/08/2006	VIZ Media LLC	Policial/Mistério	The Drifting Classroom  Vol. 1	NULL	The Drifting Classroom  Vol. 1	NULL
25863	Michael Eliot Howard	4,09	415266718	9,78042E+12	eng	532	202	13	11/11/2001	Routledge/Taylor & Francis Ltd.	NULL	The Franco-Prussian War	NULL	The Franco-Prussian War	NULL
25866	Iraj Pezeshkzad	4,16	812974433	9,78081E+12	eng	509	790	113	11/04/2006	Modern Library	Ficção Histórica	My Uncle Napoleon	NULL	My Uncle Napoleon	NULL
25868	Leo Tolstoy	3,84	812967119	9,78081E+12	eng	153	176	32	08/07/2003	Modern Library	Jovem Adulto	Hadji Murad	NULL	Hadji Murad	NULL
25869	Abolqasem Ferdowsi	4,51	143104934	9,78014E+12	eng	886	246	21	01/03/2007	Penguin	Fantasia	Shahnameh: The Persian Book of Kings	NULL	Shahnameh: The Persian Book of Kings	NULL
25875	Brady Games	4	744004446	9,78074E+12	eng	128	2	0	08/07/2005	BradyGames	NULL	Killer 7 Official Strategy Guide	NULL	Killer 7 Official Strategy Guide	NULL
25879	Brady Games	3,7	744006457	9,78074E+12	eng	176	10	0	28/10/2005	BradyGames	Aventura	Castlevania: Curse of Darkness Official Strategy Guide	NULL	Castlevania: Curse of Darkness Official Strategy Guide	NULL
25880	Brady Games	4,09	744004411	9,78074E+12	eng	192	245	5	20/09/2005	BradyGames	NULL	World of Warcraft Atlas	NULL	World of Warcraft Atlas	NULL
25881	Tim Bogenn	4	744003229	7,52073E+11	eng	175	4	0	25/11/2003	Bradygames	NULL	Manhunt Official Strategy Guide	NULL	Manhunt Official Strategy Guide	NULL
25884	Jan Guillou	4	752848372	9,78075E+12	eng	320	4406	160	05/12/2002	Orion	Ficção	The Road to Jerusalem	The Knight Templar  	The Road to Jerusalem (The Knight Templar  #1)	The Knight Templar  #1
25886	Huston Smith	3,9	60730676	9,78006E+12	eng	256	418	44	14/12/2004	HarperOne	História	Buddhism: A Concise Introduction	NULL	Buddhism: A Concise Introduction	NULL
25895	Huston Smith	4,01	1591810086	9,78159E+12	eng	173	194	11	12/09/2003	Sentient Publications	História	Cleansing the Doors of Perception: The Religious Significance of Entheogenic Plants and Chemicals	NULL	Cleansing the Doors of Perception: The Religious Significance of Entheogenic Plants and Chemicals	NULL
25903	Anthony E. Wolf	0	394755669	9,78039E+12	eng	288	0	0	12/05/1988	Knopf Doubleday Publishing Group	Jovem Adulto	I'll Be Home Before Midnight and I Won't Get Pregnant	NULL	I'll Be Home Before Midnight and I Won't Get Pregnant	NULL
25905	Hermann Hesse	3,85	031242230X	9,78031E+12	eng	192	8494	289	01/07/2003	Picador	Ficção	Beneath the Wheel	NULL	Beneath the Wheel	NULL
25919	Yuki Shimizu	4,15	1598160125	9,7816E+12	eng	184	585	14	03/07/2006	Blu	Romance	Love Mode  Vol. 3	NULL	Love Mode  Vol. 3	NULL
25921	Yuki Shimizu	3,93	1598160109	9,7816E+12	eng	192	1417	41	08/11/2005	Blu	Romance	Love Mode  Vol. 1	NULL	Love Mode  Vol. 1	NULL
25922	Yuki Shimizu	4,32	1598160141	9,7816E+12	eng	192	582	10	01/05/2007	Blu	Romance	Love Mode  Vol. 5	NULL	Love Mode  Vol. 5	NULL
25923	Yuki Shimizu	4,23	1598160117	9,7816E+12	eng	204	768	18	07/03/2006	Blu	Mangá	Love Mode  Vol. 2	NULL	Love Mode  Vol. 2	NULL
25924	Yuki Shimizu	4,23	159816015X	9,7816E+12	eng	192	441	7	01/08/2007	Blu	Romance	Love Mode  Vol. 6	NULL	Love Mode  Vol. 6	NULL
25930	Dai Sijie	3,64	99452243	9,7801E+12	eng	172	223	22	17/04/2002	Random House (Vintage)	História	Balzac And The Little Chinese Seamstress	NULL	Balzac And The Little Chinese Seamstress	NULL
25932	Honoré de Balzac	4,16	1406506583	9,78141E+12	eng	656	6422	161	01/05/2006	Dodo Press	Ficção Histórica	Lost Illusions	La Comédie Humaine	Lost Illusions (La Comédie Humaine)	NULL
25933	Honoré de Balzac	3,99	140442375	9,78014E+12	eng	339	1483	68	27/05/1976	Penguin Classics	Ficção	The Black Sheep	NULL	The Black Sheep	NULL
25934	Honoré de Balzac	4,06	140442324	9,78014E+12	eng	554	1546	64	26/09/1985	Penguin Classics	Ficção	A Harlot High and Low	NULL	A Harlot High and Low	NULL
25936	Honoré de Balzac	3,87	1425462219	9,78143E+12	eng	48	11	3	08/12/2005	Kessinger Publishing	Ficção	The Unknown Masterpiece	NULL	The Unknown Masterpiece	NULL
25937	Honoré de Balzac	3,35	1419163868	9,78142E+12	eng	72	801	56	17/06/2004	Kessinger Publishing	NULL	The Girl With The Golden Eyes	NULL	The Girl With The Golden Eyes	NULL
25941	Honoré de Balzac	3,87	2868050131	9,78287E+12	fre	49	10	0	19/01/1998	Findakly	NULL	Le Chef-D'Œuvre Inconnu	NULL	Le Chef-D'Œuvre Inconnu	NULL
25946	Honoré de Balzac	3,98	140442057	9,78014E+12	eng	336	942	48	25/05/1978	Penguin Classics	Ficção	Cousin Pons	NULL	Cousin Pons	NULL
25955	Marshall McLuhan	3,94	1584230703	9,78158E+12	eng	160	12098	295	01/08/2001	Gingko Press	História	The Medium is the Massage	NULL	The Medium is the Massage	NULL
25956	Marshall McLuhan	4,05	415162459	9,78042E+12	eng	416	8	0	07/06/1997	Routledge	NULL	Essential McLuhan	NULL	Essential McLuhan	NULL
25961	Marshall McLuhan	4,12	1584230738	9,78158E+12	en-US	616	120	11	01/11/2003	Gingko Press	História	Understanding Media: The Extensions of Man	NULL	Understanding Media: The Extensions of Man	NULL
25965	Michael     Lewis	3,75	618470220	9,78062E+12	eng	416	84	5	11/10/2006	Mariner Books	Crônica	The Best American Sports Writing 2006	NULL	The Best American Sports Writing 2006	NULL
25992	Pearl S. Buck	4,19	1559211563	9,78156E+12	eng	408	496	41	01/01/2004	Moyer Bell and its subsidiaries	Ficção	Kinfolk	NULL	Kinfolk	NULL
25993	Peter Conn	4,17	521639891	9,78052E+12	eng	500	101	11	28/01/1998	Cambridge University Press	Biografia/Autobiografia	Pearl S. Buck: A Cultural Biography	NULL	Pearl S. Buck: A Cultural Biography	NULL
25996	Pearl S. Buck	4,04	1559210915	9,78156E+12	eng	304	1783	93	01/01/2004	Moyer Bell and its subsidiaries	Ficção	The Mother	NULL	The Mother	NULL
26023	Jen Lancaster	4,06	451221257	9,78045E+12	eng	380	28940	1632	01/05/2007	NAL	Humor/Comédia	Bright Lights  Big Ass	NULL	Bright Lights  Big Ass	NULL
26046	Nora Roberts	4,14	515141658	9,78052E+12	eng	321	46146	1158	29/08/2006	Jove	Fantasia Urbana	Morrigan's Cross	Circle Trilogy  	Morrigan's Cross (Circle Trilogy  #1)	Circle Trilogy  #1
26047	Nora Roberts	3,92	373285434	9,78037E+12	eng	395	6650	150	21/11/2006	Silhouette	Romance	Rebellion	The MacGregors  	Rebellion (The MacGregors  #0.1)	The MacGregors  #0.1
26048	Nora Roberts	3,8	373285248	9,78037E+12	eng	411	989	32	19/09/2006	Silhouette Books	Romance	Dream Makers: Untamed / Less of a Stranger	NULL	Dream Makers: Untamed / Less of a Stranger	NULL
26049	Nora Roberts	3,8	515140775	9,78052E+12	eng	96	6798	162	27/09/2005	Jove	Romance	Spellbound	Once Upon  	Spellbound (Once Upon  #1)	Once Upon  #1
26050	Nora Roberts	4	399153721	9,7804E+12	eng	391	37314	1040	11/07/2006	Putnam	Romance	Angels Fall	NULL	Angels Fall	NULL
26051	Nora Roberts	4,4	399147314	9,7804E+12	eng	852	667	5	04/06/2001	Putnam Adult	Romance	True Betrayals / Montana Sky / Sanctuary	NULL	True Betrayals / Montana Sky / Sanctuary	NULL
26052	Nora Roberts	3,73	373285388	9,78037E+12	eng	301	5641	315	24/10/2006	Silhouette Books	Romance	First Impressions	NULL	First Impressions	NULL
26053	Nora Roberts	4,03	553589474	9,78055E+12	eng	481	11035	418	27/03/2012	Bantam Books	Romance	Public Secrets	NULL	Public Secrets	NULL
26064	David Schickler	3,61	385335679	9,78039E+12	eng	288	2665	304	27/08/2002	Dial Press Trade Paperback	Romance	Kissing in Manhattan	NULL	Kissing in Manhattan	NULL
26069	Robert D. Putnam	3,83	691037388	9,78069E+12	eng	280	604	34	16/06/1994	Princeton University Press	Ciências Sociais/Política	Making Democracy Work: Civic Traditions in Modern Italy	NULL	Making Democracy Work: Civic Traditions in Modern Italy	NULL
26071	Robert D. Putnam	3,75	131541951	9,78013E+12	eng	246	4	1	01/01/1976	Prentice Hall	Ciências Sociais/Política	The Comparative Study of Political Elites	NULL	The Comparative Study of Political Elites	NULL
26075	Burton G. Malkiel	4,1	393057828	9,78039E+12	en-US	416	50	6	17/04/2003	W. W. Norton  Company	Negócios/Finanças	A Random Walk Down Wall Street	NULL	A Random Walk Down Wall Street	NULL
26085	Brad Meltzer	4,04	1401204589	9,7814E+12	eng	288	18289	614	16/08/2006	DC Comics	Ficção Científica	Identity Crisis	NULL	Identity Crisis	NULL
26088	Kurt Busiek	4,24	1401204511	9,7814E+12	eng	208	6368	307	09/04/2013	DC Comics	Ficção Científica	Superman: Secret Identity	NULL	Superman: Secret Identity	NULL
26090	Deborah Bray Haddock	4,16	737303948	9,78074E+12	eng	336	276	19	21/08/2001	McGraw-Hill Education	NULL	The Dissociative Identity Disorder Sourcebook	NULL	The Dissociative Identity Disorder Sourcebook	NULL
26092	Margaret Peterson Haddix	4,02	689873743	9,78069E+12	eng	224	276	52	01/10/2005	Simon  Schuster Books for Young Readers	Jovem Adulto	Double Identity	NULL	Double Identity	NULL
26097	Milan Kundera	3,66	60928417	9,78006E+12	eng	156	9760	402	11/04/1997	Harper Perennial	Ficção Científica	Slowness	NULL	Slowness	NULL
26101	Milan Kundera	3,87	571206921	9,78057E+12	eng	287	14928	470	21/08/2000	Faber & Faber	Romance	Laughable Loves	NULL	Laughable Loves	NULL
26123	Martin E.P. Seligman	4	1400078393	9,7814E+12	eng	319	13891	628	03/01/2006	Vintage	Psicologia	Learned Optimism: How to Change Your Mind and Your Life	NULL	Learned Optimism: How to Change Your Mind and Your Life	NULL
26130	Robert McCloskey	4,08	142404152	9,78014E+12	en-US	149	279	24	29/12/2005	Puffin Books	Humor/Comédia	Homer Price	NULL	Homer Price	NULL
26131	Robin Lane Fox	3,91	465024963	9,78047E+12	eng	672	1315	69	09/10/2006	Basic Books	História	The Classical World: An Epic History from Homer to Hadrian	NULL	The Classical World: An Epic History from Homer to Hadrian	NULL
26133	Padraic Colum	3,9	689868839	9,78069E+12	eng	256	109	15	01/07/2004	Aladdin	Fantasia	The Children's Homer: The Adventures of Odysseus and the Tale of Troy	NULL	The Children's Homer: The Adventures of Odysseus and the Tale of Troy	NULL
26134	Homer Hickam	4,14	440237165	9,78044E+12	eng	400	1193	103	04/09/2001	Island Books	Ficção Científica	The Coalwood Way: A Memoir	Coalwood  	The Coalwood Way: A Memoir  (Coalwood  #2)	Coalwood  #2
26154	Rheta Grimsley Johnson	3,72	886875536	9,78089E+12	eng	256	20	1	31/12/1989	Pharos Books	Biografia/Autobiografia	Good Grief: The Story of Charles M. Schulz	NULL	Good Grief: The Story of Charles M. Schulz	NULL
26156	Chip Kidd	4,38	375714634	9,78038E+12	eng	368	592	39	28/10/2003	Pantheon	Quadrinhos/Graphic Novel	Peanuts: The Art of Charles M. Schulz	NULL	Peanuts: The Art of Charles M. Schulz	NULL
26165	Paramahansa Yogananda	4,23	8120818946	9,78812E+12	eng	516	9	0	01/10/2002	Motilal Banarsidass	Jovem Adulto	Autobiography of a Yogi	NULL	Autobiography of a Yogi	NULL
26175	Jeff Shaara	4,22	345461363	9,78035E+12	eng	636	4809	315	30/08/2005	Ballantine Books	Ficção Histórica	To the Last Man: A Novel of the First World War	NULL	To the Last Man: A Novel of the First World War	NULL
26184	Kuki Gallmann	3,8	60954833	9,78006E+12	eng	336	313	19	22/03/2000	William Morrow Paperbacks	Jovem Adulto	African Nights	NULL	African Nights	NULL
26189	Augustine of Hippo	4,36	800730305	9,7808E+12	eng	255	20	2	01/03/1992	Fleming H. Revell Company	NULL	Letters of St. Augustine	NULL	Letters of St. Augustine	NULL
26190	Hannah Arendt	3,91	226025977	9,78023E+12	eng	254	95	10	26/04/1998	University of Chicago Press	História	Love and Saint Augustine	NULL	Love and Saint Augustine	NULL
26197	Sophie Braimbridge	2,62	1584794941	9,78158E+12	eng	144	2	1	01/04/2006	Harry N. Abrams	Culinária/Gastronomia	Healthy Cooking for IBS: 100 Delicious Recipes to Keep You Symptom-Free	NULL	Healthy Cooking for IBS: 100 Delicious Recipes to Keep You Symptom-Free	NULL
26206	Sarah Mlynowski	3,67	373895887	9,78037E+12	eng	311	1725	120	25/07/2006	Red Dress Ink	Fantasia	Me vs. Me	NULL	Me vs. Me	NULL
26207	Sarah Mlynowski	4,05	385733879	9,78039E+12	eng	324	4370	221	26/06/2007	Delacorte Books for Young Readers	Fantasia	Spells & Sleeping Bags	Magic in Manhattan  	Spells & Sleeping Bags (Magic in Manhattan  #3)	Magic in Manhattan  #3
26210	Sarah Mlynowski	3,73	385731841	9,78039E+12	en-GB	310	8709	534	13/06/2006	Delacorte Press	Fantasia	Bras & Broomsticks	Magic in Manhattan  	Bras & Broomsticks (Magic in Manhattan  #1)	Magic in Manhattan  #1
26212	Sarah Mlynowski	3,97	385731825	9,78039E+12	eng	288	4863	221	13/06/2006	Delacorte Press	Fantasia	Frogs & French Kisses	Magic in Manhattan  	Frogs & French Kisses (Magic in Manhattan  #2)	Magic in Manhattan  #2
26214	Tomie dePaola	4,1	156119072	9,78016E+12	en-US	32	462	35	25/04/1979	HMH Books for Young Readers	Fantasia	Big Anthony and the Magic Ring	NULL	Big Anthony and the Magic Ring	NULL
26216	Tomie dePaola	4,08	823410773	9,78082E+12	en-US	30	89	5	01/01/1992	Holiday House	Biografia/Autobiografia	Patrick: Patron Saint of Ireland	NULL	Patrick: Patron Saint of Ireland	NULL
26226	Janwillem van de Wetering	3,97	1569471037	9,78157E+12	eng	293	174	8	01/07/2003	Soho Press	Policial/Mistério	The Rattle-Rat	NULL	The Rattle-Rat	NULL
26229	Janwillem van de Wetering	3,57	156947124X	9,78157E+12	eng	149	39	5	01/07/1998	Soho Press	Biografia/Autobiografia	Robert Van Gulik: His Life His Work	NULL	Robert Van Gulik: His Life His Work	NULL
26236	Chiho Saito	4	1591162068	9,78159E+12	eng	200	1292	20	10/03/2004	VIZ Media LLC	Quadrinhos/Graphic Novel	Revolutionary Girl Utena  Vol. 2: To Plant	NULL	Revolutionary Girl Utena  Vol. 2: To Plant	NULL
26252	Plotinus	4,06	014044520X	9,78014E+12	eng	688	2481	35	27/06/1991	Penguin Classics	Filosofia	The Enneads	NULL	The Enneads	NULL
26253	Plotinus	4,52	674994884	9,78067E+12	eng	464	27	3	01/01/1984	Loeb Classical Library 443	Filosofia	Ennead IV	Plotinus IV	Ennead IV (Plotinus IV)	NULL
26254	Karl Jaspers	3,92	156075008	9,78016E+12	eng	138	42	4	23/10/1974	Harvest Books/Harcourt	História	Anaximander  Heraclitus  Parmenides  Plotinus  Lao-Tzu  Nagarjuna	from Great Philosophers 2	Anaximander  Heraclitus  Parmenides  Plotinus  Lao-Tzu  Nagarjuna (from Great Philosophers 2)	NULL
26274	Frances Stonor Saunders	4,01	1565846648	9,78157E+12	eng	509	13	1	01/04/2001	The New Press	História	The Cultural Cold War: The CIA and the World of Arts and Letters	NULL	The Cultural Cold War: The CIA and the World of Arts and Letters	NULL
26289	Stephen W. Frey	3,72	345428307	9,78035E+12	eng	358	607	22	02/01/2002	Fawcett Books	Policial/Mistério	Trust Fund	NULL	Trust Fund	NULL
26292	Stephen W. Frey	3,98	345457617	9,78035E+12	eng	415	2173	89	27/12/2005	Fawcett Books	Ficção	The Chairman	Christian Gillette  	The Chairman (Christian Gillette  #1)	Christian Gillette  #1
26296	Carole Marsh	3,61	635034700	9,78064E+12	eng	128	27	4	06/03/2006	Gallopade International	Jovem Adulto	The Mystery of the Ancient Pyramid: Cairo  Egypt	Around the World in 80 Mysteries	The Mystery of the Ancient Pyramid: Cairo  Egypt (Around the World in 80 Mysteries)	NULL
26298	Carole Marsh	3,73	063502389X	7,1043E+11	eng	145	34	6	01/04/2001	Carole Marsh Mysteries	NULL	The Mystery in the Rocky Mountains	NULL	The Mystery in the Rocky Mountains	NULL
26301	Carole Marsh	3,5	635023911	7,1043E+11	eng	142	26	1	01/04/2001	Carole Marsh Mysteries	NULL	The Mystery on the Mighty Mississippi	NULL	The Mystery on the Mighty Mississippi	NULL
26314	Mark Cohen	3,67	761542914	9,78076E+12	eng	96	3	1	18/11/2003	Prima Games	NULL	Medal of Honor: Rising Sun	Prima's Official Strategy Guide	Medal of Honor: Rising Sun (Prima's Official Strategy Guide)	NULL
26321	Peter Olafson	4,29	076155548X	9,78076E+12	eng	432	57	4	10/09/2007	Prima Games	Fantasia	The Elder Scrolls IV: Oblivion -- Revised & Expanded	Xbox360  PC	The Elder Scrolls IV: Oblivion -- Revised & Expanded (Xbox360  PC) (Prima Official Game Guide)	NULL
26324	Daniel Goleman	3,98	553803522	9,78055E+12	eng	403	10327	318	26/09/2006	Bantam Books	Romance	Social Intelligence: The New Science of Human Relationships	NULL	Social Intelligence: The New Science of Human Relationships	NULL
26327	Daniel Goleman	3,82	1593979746	9,78159E+12	eng	0	11	2	14/11/2006	Macmillan Audio	NULL	The Power of Truth: A Leading with Emotional Intelligence Conversation with Warren Bennis	NULL	The Power of Truth: A Leading with Emotional Intelligence Conversation with Warren Bennis	NULL
26329	Daniel Goleman	4,01	055380491X	9,78055E+12	eng	384	63501	1663	26/09/2006	Bantam	Autoajuda	Emotional Intelligence: Why It Can Matter More Than IQ	NULL	Emotional Intelligence: Why It Can Matter More Than IQ	NULL
26330	Daniel Goleman	4,04	1590300106	9,78159E+12	eng	288	302	8	14/01/2003	Shambhala	Psicologia	Healing Emotions: Conversations with the Dalai Lama on Mindfulness  Emotions  and Health	NULL	Healing Emotions: Conversations with the Dalai Lama on Mindfulness  Emotions  and Health	NULL
26344	Yohanan Aharoni	4,32	25006053	9,78003E+12	en-US	215	14	2	17/03/1993	Webster's New World	NULL	The MacMillan Bible Atlas	NULL	The MacMillan Bible Atlas	NULL
26348	Margaret MacMillan	4,08	375760520	9,78038E+12	eng	570	9679	640	09/09/2003	Random House Trade	NULL	Paris 1919: Six Months that Changed the World	NULL	Paris 1919: Six Months that Changed the World	NULL
26384	Xenophon	4	674992024	9,78067E+12	en-US	576	19	2	01/01/1925	Harvard University Press	Filosofia	Scripta Minora: Hiero/Agesilaus/Constitution of the Lacedaemonians/Ways & Means/Cavalry Commander/Art of Horsemanship/On Hunting/Constitution of the Athenians	NULL	Scripta Minora: Hiero/Agesilaus/Constitution of the Lacedaemonians/Ways & Means/Cavalry Commander/Art of Horsemanship/On Hunting/Constitution of the Athenians	NULL
26401	Jane Medwell	3,87	1844450937	9,78184E+12	eng	218	1	0	01/04/2007	Learning Matters	Didáticos	Primary English: Knowledge and Understanding	NULL	Primary English: Knowledge and Understanding	NULL
26407	Georg Wilhelm Friedrich Hegel	3,37	75536552	9,78008E+12	eng	552	15	4	01/02/1965	McGraw-Hill	História	The Philosophy of Hegel	NULL	The Philosophy of Hegel	NULL
26410	Georg Wilhelm Friedrich Hegel	4,78	3787307672	9,78379E+12	ger	337	0	0	01/01/1994	F. Meiner	Filosofia	Wissenschaft der Logik: Die Lehre Vom Begriff	1816	Wissenschaft der Logik: Die Lehre Vom Begriff (1816)	NULL
26415	Walter Kaufmann	4,08	452009308	9,78045E+12	en-US	384	5011	88	01/03/1975	Plume	Filosofia	Existentialism from Dostoevsky to Sartre	NULL	Existentialism from Dostoevsky to Sartre	NULL
26417	Jean-Paul Sartre	3,8	805210474	9,78081E+12	eng	176	631	60	25/04/1995	Schocken	Aventura	Anti-Semite and Jew: An Exploration of the Etiology of Hate	NULL	Anti-Semite and Jew: An Exploration of the Etiology of Hate	NULL
26420	Eric A. Meyer	4	596527330	9,7806E+12	en-US	518	961	29	01/11/2006	O'Reilly Media	NULL	CSS: The Definitive Guide	NULL	CSS: The Definitive Guide	NULL
26422	Hiromu Arakawa	4,59	142151379X	9,78142E+12	eng	192	8634	118	14/08/2007	VIZ Media LLC	NULL	Fullmetal Alchemist  Vol. 14	Fullmetal Alchemist  	Fullmetal Alchemist  Vol. 14 (Fullmetal Alchemist  #14)	Fullmetal Alchemist  #14
26426	Hiromu Arakawa	4,6	1421508397	9,78142E+12	eng	192	7480	119	20/03/2007	VIZ Media LLC	NULL	Fullmetal Alchemist  Vol. 12	Fullmetal Alchemist  	Fullmetal Alchemist  Vol. 12 (Fullmetal Alchemist  #12)	Fullmetal Alchemist  #12
26436	Stephen G. Kochan	3,96	672326663	7,52063E+11	eng	576	222	16	08/07/2004	Sams	NULL	Programming in C	NULL	Programming in C	NULL
26438	Walter J. Savitch	3,85	131492020	9,78013E+12	en-US	1060	26	1	01/12/2004	Prentice Hall	NULL	Java: An Introduction to Problem Solving and Programming	NULL	Java: An Introduction to Problem Solving and Programming	NULL
26439	Walter J. Savitch	3,83	321468937	9,78032E+12	eng	943	36	4	01/03/2007	Addison Wesley	NULL	Absolute C++	NULL	Absolute C++	NULL
26448	Homer	3,76	801868548	9,7808E+12	grc	472	6	1	08/04/2004	Johns Hopkins University Press	Fantasia	The Odyssey	New Translations from Antiquity	The Odyssey (New Translations from Antiquity)	NULL
26449	Thomas Bulfinch	4,1	62700251	9,78006E+12	eng	768	66	7	24/12/1991	Collins Reference	Conto de Fadas	Bulfinch's Mythology	NULL	Bulfinch's Mythology	NULL
26451	Janette K. Klingner	3,79	1593854463	9,78159E+12	eng	178	23	1	12/04/2007	The Guilford Press	Didáticos	Teaching Reading Comprehension to Students with Learning Difficulties	NULL	Teaching Reading Comprehension to Students with Learning Difficulties	NULL
26470	Isak Dinesen	3,93	141187190	9,78014E+12	eng	368	85	12	31/10/2002	Penguin Classics	Terror Gótico	Seven Gothic Tales	NULL	Seven Gothic Tales	NULL
26471	Isak Dinesen	4,11	679736409	9,78068E+12	eng	352	332	22	03/12/1991	Vintage	Ficção	Last Tales	NULL	Last Tales	NULL
26472	Judith Thurman	4,06	312135254	9,78031E+12	en-US	512	1041	53	15/10/1995	Picador	Biografia/Autobiografia	Isak Dinesen: The Life of a Storyteller	NULL	Isak Dinesen: The Life of a Storyteller	NULL
26474	Isak Dinesen	4,24	679724753	9,78068E+12	eng	462	9298	312	23/10/1989	Vintage	Jovem Adulto	Out of Africa / Shadows on the Grass	NULL	Out of Africa / Shadows on the Grass	NULL
26475	Isak Dinesen	4,21	226153118	9,78023E+12	eng	516	489	12	15/04/1984	University Of Chicago Press	Biografia/Autobiografia	Letters from Africa  1914-1931	NULL	Letters from Africa  1914-1931	NULL
26480	Karen Hesse	3,72	439272009	9,78044E+12	eng	161	4667	703	01/03/2003	Scholastic Paperbacks	Jovem Adulto	Witness	NULL	Witness	NULL
26481	Karen Hesse	4,13	439435404	9,78044E+12	eng	32	955	195	01/08/2004	Scholastic Press	Jovem Adulto	The Cats In Krasinski Square	NULL	The Cats In Krasinski Square	NULL
26482	Karen Hesse	3,82	590897985	9,78059E+12	eng	181	6015	566	01/02/1998	Scholastic Paperbacks	Jovem Adulto	The Music of Dolphins	NULL	The Music of Dolphins	NULL
26503	Erin McKean	3,59	015601209X	9,78016E+12	eng	372	124	17	17/10/2001	Mariner Books	NULL	Verbatim: From the bawdy to the sublime  the best writing on language for word lovers  grammar mavens  and armchair linguists	NULL	Verbatim: From the bawdy to the sublime  the best writing on language for word lovers  grammar mavens  and armchair linguists	NULL
